activ	provin	anio
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2015
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2016
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2017
D	GUAYAS	2015
D	GUAYAS	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2015
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2016
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	IMBABURA	2017
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2015
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2016
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOJA	2017
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2015
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2016
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	LOS RIOS	2017
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2015
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2016
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MANABI	2017
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2015
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2016
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	MORONA SANTIAGO	2017
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2015
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2016
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	NAPO	2017
D	ORELLANA	2015
D	ORELLANA	2015
D	ORELLANA	2015
D	ORELLANA	2015
D	ORELLANA	2015
D	ORELLANA	2016
D	ORELLANA	2016
D	ORELLANA	2016
D	ORELLANA	2016
D	ORELLANA	2016
D	ORELLANA	2016
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
D	ORELLANA	2017
